study,seed,wr,burn_mult,thr,exit_z,block_h,min_n,epd,dust,cad,cool,stat,gamma,tau,join_day,cleared,clear_day,steady_share,sk_paid_pd,sk_trades,noise_paid_pd,mom_ev_pd,noise_passes,noise_pass_epochs,entries,quits,rereg,eq_crowd,unalloc_steady
threshold,2,0.5,0.0,1.25,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.5426630542711849,550.590888785601,199,129.8566112143164,2.754223906975716,2,9336.0,48,47,0,0.9329608938547486,9.145901499414407e-17
threshold,3,0.5,0.0,1.25,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.5968429667722625,516.1368482659171,199,122.42398506742094,1.8754200779272194,2,14376.0,48,47,0,0.9329608938547486,6.044719866383243e-17
threshold,4,0.5,0.0,1.25,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.5892971684571594,546.1511208574575,198,140.9663791425058,2.7626597765764704,2,14376.0,48,47,0,0.9329608938547486,6.507312793310391e-17
threshold,0,0.5,0.0,1.25,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,673.582905268554,197,13.584594731225007,-0.009595129092749267,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,1.25,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,644.8907042084517,197,13.619295791339999,0.0071028898661577924,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,1.25,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.5426630542711849,550.590888785601,199,129.8566112143164,2.754223906975716,2,9336.0,48,47,0,0.9329608938547486,9.145901499414407e-17
threshold,3,0.5,0.0,1.25,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.5968429667722625,516.1368482659171,199,122.42398506742094,1.8754200779272194,2,14376.0,48,47,0,0.9329608938547486,6.044719866383243e-17
threshold,4,0.5,0.0,1.25,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.5892971684571594,546.1511208574575,198,140.9663791425058,2.7626597765764704,2,14376.0,48,47,0,0.9329608938547486,6.507312793310391e-17
threshold,0,0.5,0.0,1.25,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,673.582905268554,197,13.584594731225007,-0.009595129092749267,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,1.25,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,622.4272519020974,197,13.542748097704095,0.005594747133348885,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,1.25,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.5426630542711849,550.590888785601,199,129.8566112143164,2.754223906975716,2,9336.0,48,47,0,0.9329608938547486,9.145901499414407e-17
threshold,3,0.5,0.0,1.25,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.5968429667722625,492.1387454541652,199,122.41208787918958,1.8752149539921958,2,14376.0,48,47,0,0.9329608938547486,6.044719866383243e-17
threshold,4,0.5,0.0,1.25,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.5892971684571594,521.8980678428326,198,140.7960988238051,2.758988581210573,2,14376.0,48,47,0,0.9329608938547486,6.507312793310391e-17
threshold,0,0.5,0.0,1.5,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,659.9998928625457,197,13.447607137239306,-0.012382770276414937,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,1.5,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,612.2053366412539,197,13.474663358552075,0.004345440995997311,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,1.5,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.5704108237391199,583.4172552936657,199,86.79691137286929,1.7318532490689824,1,3744.0,48,47,0,0.9329608938547486,4.10389702771124e-17
threshold,3,0.5,0.0,1.5,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.5968731389987091,465.7060503670046,199,82.27144963291434,1.17755617313202,2,3760.0,48,47,0,0.9329608938547486,-5.4038089955568024e-17
threshold,4,0.5,0.0,1.5,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.5893264914081652,540.1459242524023,198,83.3707424141553,1.5115771019212478,2,3760.0,48,47,0,0.9329608938547486,3.400962524224176e-17
threshold,0,0.5,0.0,1.5,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,673.582905268554,197,13.584594731225007,-0.009595129092749267,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,1.5,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,644.8907042084517,197,13.619295791339999,0.0071028898661577924,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,1.5,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.5704108237391199,593.564628380913,199,86.88287161895089,1.7335558421769364,1,3744.0,48,47,0,0.9329608938547486,4.10389702771124e-17
threshold,3,0.5,0.0,1.5,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.5968429667722625,517.7716918826194,199,120.78914145071712,1.8469293950391947,2,14328.0,48,47,0,0.9329608938547486,6.044719866383243e-17
threshold,4,0.5,0.0,1.5,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.5892971684571594,547.7351437032079,198,139.38235629675475,2.7282267948239802,2,14328.0,48,47,0,0.9329608938547486,6.507312793310391e-17
threshold,0,0.5,0.0,1.5,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,673.582905268554,197,13.584594731225007,-0.009595129092749267,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,1.5,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,644.8907042084517,197,13.619295791339999,0.0071028898661577924,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,1.5,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.5704108237391199,593.564628380913,199,86.88287161895089,1.7335558421769364,1,3744.0,48,47,0,0.9329608938547486,4.10389702771124e-17
threshold,3,0.5,0.0,1.5,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.5968429667722625,517.7716918826194,199,120.78914145071712,1.8469293950391947,2,14328.0,48,47,0,0.9329608938547486,6.044719866383243e-17
threshold,4,0.5,0.0,1.5,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.5892971684571594,547.7351437032079,198,139.38235629675475,2.7282267948239802,2,14328.0,48,47,0,0.9329608938547486,6.507312793310391e-17
threshold,0,0.5,0.0,1.5,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,673.582905268554,197,13.584594731225007,-0.009595129092749267,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,1.5,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,619.0052204895204,197,13.5347795102826,0.005418943705471038,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,1.5,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.5704108237391199,593.564628380913,199,86.88287161895089,1.7335558421769364,1,3744.0,48,47,0,0.9329608938547486,4.10389702771124e-17
threshold,3,0.5,0.0,1.5,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.5968429667722625,493.77358907086756,199,120.77724426248577,1.8467242711041714,2,14328.0,48,47,0,0.9329608938547486,6.044719866383243e-17
threshold,4,0.5,0.0,1.5,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.5892971684571594,495.4922197773678,198,138.7819468892849,2.7152131279841365,2,14328.0,48,47,0,0.9329608938547486,6.507312793310391e-17
threshold,0,0.5,0.0,1.75,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,649.8554652454166,197,13.30203475437275,-0.01532412913911494,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,1.75,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,608.7973707801722,197,13.452629219635522,0.003951974229630333,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,1.75,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,50.5,0.5704108237391199,569.3362351374228,199,86.73043152911849,1.7305297239365776,1,3744.0,48,47,0,0.9329608938547486,4.10389702771124e-17
threshold,3,0.5,0.0,1.75,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,40.0,0.5968731389987091,431.2863125127281,199,81.51118748720454,1.1637805781713295,1,3744.0,48,47,0,0.9329608938547486,-5.4038089955568024e-17
threshold,4,0.5,0.0,1.75,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.5893264914081652,533.8611388737967,198,82.79552779276337,1.499106055009641,1,3744.0,48,47,0,0.9329608938547486,3.400962524224176e-17
threshold,0,0.5,0.0,1.75,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,673.582905268554,197,13.584594731225007,-0.009595129092749267,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,1.75,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,644.8907042084517,197,13.619295791339999,0.0071028898661577924,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,1.75,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,50.5,0.5704108237391199,579.5757573317591,199,86.78090933477753,1.7316676517292817,1,3744.0,48,47,0,0.9329608938547486,4.10389702771124e-17
threshold,3,0.5,0.0,1.75,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,40.0,0.5968731389987091,552.5565993168468,199,82.16423401636558,1.1763410712818578,1,3744.0,48,47,0,0.9329608938547486,-5.4038089955568024e-17
threshold,4,0.5,0.0,1.75,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.5893264914081652,603.6369370781034,198,83.48056292175876,1.513912614580763,1,3744.0,48,47,0,0.9329608938547486,3.400962524224176e-17
threshold,0,0.5,0.0,1.75,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,673.582905268554,197,13.584594731225007,-0.009595129092749267,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,1.75,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,644.8907042084517,197,13.619295791339999,0.0071028898661577924,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,1.75,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,50.5,0.5704108237391199,579.5757573317591,199,86.78090933477753,1.7316676517292817,1,3744.0,48,47,0,0.9329608938547486,4.10389702771124e-17
threshold,3,0.5,0.0,1.75,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,40.0,0.5968731389987091,552.5565993168468,199,82.16423401636558,1.1763410712818578,1,3744.0,48,47,0,0.9329608938547486,-5.4038089955568024e-17
threshold,4,0.5,0.0,1.75,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.5893264914081652,603.6369370781034,198,83.48056292175876,1.513912614580763,1,3744.0,48,47,0,0.9329608938547486,3.400962524224176e-17
threshold,0,0.5,0.0,1.75,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,673.582905268554,197,13.584594731225007,-0.009595129092749267,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,1.75,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,619.0052204895204,197,13.5347795102826,0.005418943705471038,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,1.75,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,50.5,0.5704108237391199,579.5757573317591,199,86.78090933477753,1.7316676517292817,1,3744.0,48,47,0,0.9329608938547486,4.10389702771124e-17
threshold,3,0.5,0.0,1.75,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,40.0,0.5968731389987091,528.5584965050896,199,82.15233682813421,1.176135947346834,1,3744.0,48,47,0,0.9329608938547486,-5.4038089955568024e-17
threshold,4,0.5,0.0,1.75,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.5893264914081652,540.6757093904727,198,82.81845727608423,1.4996045220383551,1,3744.0,48,47,0,0.9329608938547486,3.400962524224176e-17
threshold,0,0.5,0.0,2.0,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,632.0682433708981,197,13.085923295565877,-0.019650601709938074,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,2.0,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,598.1159182898485,197,13.354081709964456,0.0015949002072435658,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,2.0,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,54.0,0.9800000000000002,601.2994149163983,199,13.117251750079845,-0.019731688630368643,0,0.0,48,47,0,0.9329608938547486,5.018745609455433e-17
threshold,3,0.5,0.0,2.0,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,174.5,0.98,482.4181447575298,199,12.741855242333177,-0.033057902116417896,0,0.0,48,47,0,0.9329608938547486,-3.633551146701513e-17
threshold,4,0.5,0.0,2.0,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,595.9833806874518,198,12.833285979027817,-0.020168586845237507,0,0.0,48,47,0,0.9329608938547486,1.6513792195890945e-17
threshold,0,0.5,0.0,2.0,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,673.582905268554,197,13.584594731225007,-0.009595129092749267,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,2.0,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,644.8907042084517,197,13.619295791339999,0.0071028898661577924,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,2.0,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,54.0,0.9800000000000002,649.5193894551137,199,13.407277211342972,-0.014134671663431464,0,0.0,48,47,0,0.9329608938547486,5.018745609455433e-17
threshold,3,0.5,0.0,2.0,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,174.5,0.98,531.5964416889036,199,13.053558310938087,-0.0254386476460366,0,0.0,48,47,0,0.9329608938547486,-3.633551146701513e-17
threshold,4,0.5,0.0,2.0,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,673.5674951159572,198,13.550004883821135,-0.004722650747038801,0,0.0,48,47,0,0.9329608938547486,1.6513792195890945e-17
threshold,0,0.5,0.0,2.0,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,673.582905268554,197,13.584594731225007,-0.009595129092749267,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,2.0,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,644.8907042084517,197,13.619295791339999,0.0071028898661577924,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,2.0,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,54.0,0.9800000000000002,649.5193894551137,199,13.407277211342972,-0.014134671663431464,0,0.0,48,47,0,0.9329608938547486,5.018745609455433e-17
threshold,3,0.5,0.0,2.0,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,174.5,0.98,531.5964416889036,199,13.053558310938087,-0.0254386476460366,0,0.0,48,47,0,0.9329608938547486,-3.633551146701513e-17
threshold,4,0.5,0.0,2.0,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,673.5674951159572,198,13.550004883821135,-0.004722650747038801,0,0.0,48,47,0,0.9329608938547486,1.6513792195890945e-17
threshold,0,0.5,0.0,2.0,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,673.582905268554,197,13.584594731225007,-0.009595129092749267,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,2.0,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,619.0052204895204,197,13.5347795102826,0.005418943705471038,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,2.0,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,54.0,0.9800000000000002,649.5193894551137,199,13.407277211342972,-0.014134671663431464,0,0.0,48,47,0,0.9329608938547486,5.018745609455433e-17
threshold,3,0.5,0.0,2.0,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,174.5,0.98,531.5964416889036,199,13.053558310938087,-0.0254386476460366,0,0.0,48,47,0,0.9329608938547486,-3.633551146701513e-17
threshold,4,0.5,0.0,2.0,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,606.2117738021939,198,12.872392864281125,-0.019344172853971678,0,0.0,48,47,0,0.9329608938547486,1.6513792195890945e-17
threshold,0,0.5,0.0,2.5,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,40.0,0.98,554.3345607228079,197,12.542105943690764,-0.030950290133629148,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,2.5,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,523.8593645980567,197,12.640635401790247,-0.015641891420910665,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,2.5,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,86.5,0.9800000000000002,552.477216295713,199,12.449450370786465,-0.03222161451528795,0,0.0,48,47,0,0.9329608938547486,5.018745609455433e-17
threshold,3,0.5,0.0,2.5,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,174.5,0.98,442.96788342834526,199,12.502116571535023,-0.03786833223692254,0,0.0,48,47,0,0.9329608938547486,-3.633551146701513e-17
threshold,4,0.5,0.0,2.5,,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,589.2148134123391,198,12.811853254143525,-0.02059755468472925,0,0.0,48,47,0,0.9329608938547486,1.6513792195890945e-17
threshold,0,0.5,0.0,2.5,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,40.0,0.98,663.0029571628203,197,13.577042836963335,-0.009746166977982688,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,2.5,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,644.8907042084517,197,13.619295791339999,0.0071028898661577924,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,2.5,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,86.5,0.9800000000000002,618.149673373881,199,12.926993292589895,-0.023378227074483712,0,0.0,48,47,0,0.9329608938547486,5.018745609455433e-17
threshold,3,0.5,0.0,2.5,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,174.5,0.98,531.5964416889036,199,13.053558310938087,-0.0254386476460366,0,0.0,48,47,0,0.9329608938547486,-3.633551146701513e-17
threshold,4,0.5,0.0,2.5,0.25,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,673.5674951159572,198,13.550004883821135,-0.004722650747038801,0,0.0,48,47,0,0.9329608938547486,1.6513792195890945e-17
threshold,0,0.5,0.0,2.5,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,40.0,0.98,663.0029571628203,197,13.577042836963335,-0.009746166977982688,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,2.5,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,644.8907042084517,197,13.619295791339999,0.0071028898661577924,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,2.5,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,86.5,0.9800000000000002,618.149673373881,199,12.926993292589895,-0.023378227074483712,0,0.0,48,47,0,0.9329608938547486,5.018745609455433e-17
threshold,3,0.5,0.0,2.5,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,174.5,0.98,531.5964416889036,199,13.053558310938087,-0.0254386476460366,0,0.0,48,47,0,0.9329608938547486,-3.633551146701513e-17
threshold,4,0.5,0.0,2.5,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,673.5674951159572,198,13.550004883821135,-0.004722650747038801,0,0.0,48,47,0,0.9329608938547486,1.6513792195890945e-17
threshold,0,0.5,0.0,2.5,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,40.0,0.98,663.0029571628203,197,13.577042836963335,-0.009746166977982688,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
threshold,1,0.5,0.0,2.5,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,619.0052204895204,197,13.5347795102826,0.005418943705471038,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
threshold,2,0.5,0.0,2.5,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,86.5,0.9800000000000002,618.149673373881,199,12.926993292589895,-0.023378227074483712,0,0.0,48,47,0,0.9329608938547486,5.018745609455433e-17
threshold,3,0.5,0.0,2.5,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,174.5,0.98,531.5964416889036,199,13.053558310938087,-0.0254386476460366,0,0.0,48,47,0,0.9329608938547486,-3.633551146701513e-17
threshold,4,0.5,0.0,2.5,1.0,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,606.2117738021939,198,12.872392864281125,-0.019344172853971678,0,0.0,48,47,0,0.9329608938547486,1.6513792195890945e-17
block,0,0.5,0.0,1.25,0.5,84.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,21.5,0.32205115775112764,307.3340555509146,197,387.09344444908845,2.2518117107107134,40,190118.0,143,141,0,2.966247672253259,-3.230397534407462e-17
block,1,0.5,0.0,1.25,0.5,84.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,50.5,0.5243444270386374,335.56552082393654,197,334.0811458427258,1.5476156860326813,43,238985.0,177,174,0,5.815176908752328,3.912657493674318e-17
block,2,0.5,0.0,1.25,0.5,84.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.660885646343034,428.5050601105811,199,251.9424398894286,1.419480131870006,21,93650.0,145,141,0,5.462988826815643,-7.466094781522526e-17
block,3,0.5,0.0,1.25,0.5,84.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,32.5,0.30721522169048215,321.1083390539923,199,362.0191609460063,1.5961149850935286,48,159778.0,185,179,0,7.859171322160149,7.610816591063981e-17
block,4,0.5,0.0,1.25,0.5,84.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,18.5,0.3371923580580851,351.2683795914151,198,345.54328707524394,1.3135780527735041,60,218421.0,211,209,0,6.0388733705772815,5.682915342529607e-17
block,0,0.7,0.0,1.25,0.5,84.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,18.5,0.5770596290210946,466.89170804681044,194,230.41579195318667,1.9736689794126878,18,130352.0,97,95,0,3.3461359404096833,1.5169946821577442e-17
block,1,0.7,0.0,1.25,0.5,84.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,25.5,0.360885722108485,436.42118876088665,195,253.62297790578495,1.2460104094886697,43,177481.0,162,160,0,5.279096834264432,-1.0293338703635936e-16
block,2,0.7,0.0,1.25,0.5,84.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,18.5,0.3797248853694259,479.9838118598046,194,217.26368814020424,1.5285797281690927,23,87776.0,118,117,0,4.413175046554935,-1.5169946821577442e-17
block,3,0.7,0.0,1.25,0.5,84.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,25.0,0.3636742697636023,405.68495523810606,194,284.6858780952491,3.328556636730785,24,155184.0,78,77,0,0.9385474860335196,7.416992738999533e-18
block,4,0.7,0.0,1.25,0.5,84.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,18.5,0.7124424080216526,512.952316321771,193,183.8460170115577,1.5830421609018663,17,97610.0,97,96,0,2.541899441340782,5.659656480281873e-17
block,0,0.5,0.0,1.25,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.98,673.582905268554,197,13.584594731225007,-0.009595129092749267,0,0.0,48,47,0,0.9329608938547486,1.3722728726162899e-17
block,1,0.5,0.0,1.25,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,58.0,0.9800000000000002,644.8907042084517,197,13.619295791339999,0.0071028898661577924,0,0.0,48,47,0,0.9329608938547486,-1.2068765188546278e-17
block,2,0.5,0.0,1.25,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.5426630542711849,550.590888785601,199,129.8566112143164,2.754223906975716,2,9336.0,48,47,0,0.9329608938547486,9.145901499414407e-17
block,3,0.5,0.0,1.25,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,36.0,0.5968429667722625,516.1368482659171,199,122.42398506742094,1.8754200779272194,2,14376.0,48,47,0,0.9329608938547486,6.044719866383243e-17
block,4,0.5,0.0,1.25,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.5892971684571594,546.1511208574575,198,140.9663791425058,2.7626597765764704,2,14376.0,48,47,0,0.9329608938547486,6.507312793310391e-17
block,0,0.7,0.0,1.25,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,25.5,0.98,676.966436799839,194,13.611063199938489,-0.009065759718479637,0,0.0,48,47,0,0.9329608938547486,1.3180021940382445e-17
block,1,0.7,0.0,1.25,0.5,168.0,4,1,0.02,12,84,ret,0.25,1.0,0.0,1,29.0,0.9800000000000002,673.4327225111275,195,13.618110821984837,0.0069214597405366785,0,0.0,48,47,0,0.9329608938547486,-1.615198767203731e-17
